date,instrument,open,high,close,low,volume,amount,factor
2017-12-05,000576,103.5577,105.171,104.7987,102.8132,2024579.0,33728408.0,6.2048
2017-12-04,000576,104.2403,104.3643,103.9921,102.627,1564544.0,26084292.0,6.2048
2017-12-01,000576,104.6125,105.3571,104.3023,103.8059,817301.0,13777042.0,6.2048
2017-11-30,000576,104.5505,106.1017,104.9848,104.3643,921301.0,15589023.0,6.2048
2017-11-29,000576,105.2951,105.4812,104.9848,104.0541,816600.0,13779000.0,6.2048
2017-11-28,000576,102.8132,105.3571,105.3571,102.2547,2435999.0,40802880.0,6.2048
2017-11-27,000576,102.5029,102.9993,102.8752,102.1306,516676.0,8536599.0,6.2048
2017-11-24,000576,103.09,103.21,103.09,102.34,1187500.0,19671316.0,6.21024096386
2017-11-23,000576,102.34,103.34,103.09,102.22,951500.0,15753133.0,6.20995145631
2017-11-22,000576,103.09,103.83,103.34,102.59,1524000.0,25342023.0,6.21024096386
2017-11-21,000576,102.28,103.34,103.03,101.6,808453.0,13345946.0,6.21007893139
2017-11-20,000576,102.16,102.84,102.72,101.04,1076541.0,17674926.0,6.2103343465
2017-11-17,000576,103.09,103.09,102.72,101.6,1186987.0,19526375.0,6.21024096386
2017-11-16,000576,101.41,103.46,102.66,101.23,2336776.0,38519011.0,6.21004286589
2017-11-15,000576,100.67,102.59,102.41,99.8,2488188.0,40553093.0,6.21036397286
2017-11-14,000576,100.61,101.04,100.67,99.8,4468141.0,72342929.0,6.21049382716
2017-11-13,000576,100.48,100.92,100.61,99.36,2753400.0,44265846.0,6.21013597033
2017-11-10,000576,101.04,101.16,100.48,99.92,1643584.0,26583130.0,6.21020282729
2017-11-09,000576,101.54,101.91,101.17,100.92,1142470.0,18643299.0,6.21039755352
2017-11-08,000576,101.54,102.16,101.6,101.35,1211688.0,19850436.0,6.21039755352
2017-11-07,000576,101.6,102.47,101.72,101.17,1658146.0,27197227.0,6.21026894866
2017-11-06,000576,101.66,102.47,101.79,100.98,1865800.0,30598420.0,6.21014050092
2017-11-03,000576,102.53,103.03,101.97,101.54,1599180.0,26267676.0,6.21017565112
2017-11-02,000576,102.34,106.69,102.9,101.72,2036401.0,33926589.0,6.20995145631
2017-11-01,000576,101.85,102.59,102.34,101.85,583209.0,9583904.0,6.21036585366
2017-10-31,000576,101.66,102.59,102.41,101.54,2612432.0,43070841.0,6.21014050092
2017-10-30,000576,102.16,102.66,102.16,101.23,1938179.0,31894743.0,6.2103343465
2017-10-27,000576,101.97,102.59,102.16,101.6,4297552.0,70814172.0,6.21010962241
2017-10-26,000576,101.72,102.9,101.97,101.72,5896900.0,97189040.0,6.21001221001
2017-10-25,000576,101.97,102.22,102.03,101.41,925376.0,15189315.0,6.21010962241
2017-10-24,000576,101.91,102.22,101.97,101.79,631379.0,10361096.0,6.21023765996
2017-10-23,000576,102.41,102.66,101.91,101.91,959784.0,15795488.0,6.21043056398
2017-10-20,000576,102.34,103.59,102.66,102.28,2432084.0,40321995.0,6.20995145631
2017-10-19,000576,102.78,103.03,102.53,101.85,1401456.0,23107258.0,6.21027190332
2017-10-18,000576,103.59,103.71,103.03,103.03,565913.0,9411201.0,6.21043165468
2017-10-17,000576,102.72,104.08,104.02,102.22,1183700.0,19688560.0,6.21039903265
2017-10-16,000576,103.9,104.21,103.46,102.59,4176934.0,69364270.0,6.21040047818
2017-10-13,000576,103.09,104.7,104.02,102.28,3687622.0,61820544.0,6.21024096386
2017-10-12,000576,102.47,103.4,102.9,102.47,546921.0,9061431.0,6.2103030303
2017-10-11,000576,102.9,103.59,102.47,102.47,653100.0,10796256.0,6.21001810501
2017-10-10,000576,103.9,103.9,103.15,103.09,629200.0,10462584.0,6.21040047818
2017-10-09,000576,104.95,105.45,103.9,103.71,911285.0,15272747.0,6.2100591716
2017-09-29,000576,104.02,105.7,104.52,103.4,1149256.0,19341359.0,6.21014925373
2017-09-28,000576,102.41,106.75,104.7,101.85,6823282.0,114539648.0,6.21043056398
2017-09-27,000576,102.22,102.9,102.9,101.29,692717.0,11386292.0,6.21020656136
2017-09-26,000576,101.79,102.47,102.22,101.35,882722.0,14463159.0,6.21049420378
2017-09-25,000576,101.72,102.47,102.47,101.23,945557.0,15482706.0,6.21001221001
2017-09-22,000576,101.85,102.84,102.66,101.54,863280.0,14233265.0,6.21036585366
2017-09-21,000576,102.41,103.03,102.78,101.29,1706661.0,28067579.0,6.21043056398
2017-09-20,000576,102.66,103.21,102.72,102.53,1909300.0,31628272.0,6.21052631579
2017-09-19,000576,103.53,103.59,102.78,102.59,1231179.0,20396641.0,6.21055788842
2017-09-18,000576,103.46,104.33,103.83,102.78,2046968.0,34080624.0,6.21008403361
2017-09-15,000576,105.88,107.44,104.95,103.15,2394189.0,40305018.0,6.20997067449
2017-09-14,000576,108.0,110.85,107.13,106.07,7097095.0,122522013.0,6.21046578493
2017-09-13,000576,104.08,113.03,106.13,103.96,5336920.0,91976965.0,6.21002386635
2017-09-12,000576,103.53,103.9,103.53,102.9,904900.0,15060042.0,6.21055788842
2017-09-11,000576,102.84,103.83,103.83,102.84,665306.0,11099671.0,6.21014492754
2017-09-08,000576,103.4,104.21,103.65,102.59,915600.0,15228220.0,6.21021021021
2017-09-07,000576,102.97,105.45,103.4,102.47,1213987.0,20331754.0,6.21049457177
2017-09-06,000576,102.41,103.03,102.9,102.34,3001656.0,49691427.0,6.21043056398
2017-09-05,000576,103.09,103.34,103.09,102.34,1049055.0,17358814.0,6.21024096386
2017-09-04,000576,102.84,103.52,103.46,102.28,2222202.0,36806781.0,6.21014492754
2017-09-01,000576,103.09,103.34,102.84,102.47,903500.0,14959567.0,6.21024096386
2017-08-31,000576,102.78,103.52,103.4,102.66,1327423.0,22016681.0,6.21027190332
2017-08-30,000576,103.4,103.59,103.4,102.66,1340017.0,22225347.0,6.21021021021
2017-08-29,000576,103.52,103.71,103.59,102.28,1981444.0,32820112.0,6.2099580084
2017-08-28,000576,103.59,104.02,103.52,103.09,865001.0,14422106.0,6.21043165468
2017-08-25,000576,102.59,103.96,103.59,102.59,504723.0,8417586.0,6.21004842615
2017-08-24,000576,103.09,104.33,103.59,102.22,1009886.0,16715559.0,6.21024096386
2017-08-23,000576,103.09,103.53,103.09,99.36,675606.0,11184722.0,6.21024096386
2017-08-22,000576,103.09,103.65,103.46,102.78,474700.0,7904970.0,6.21024096386
2017-08-21,000576,103.28,103.59,103.52,102.78,862700.0,14323823.0,6.21046301864
2017-08-18,000576,104.21,104.33,103.59,103.4,1822710.0,30480607.0,6.21036948749
2017-08-17,000576,103.77,104.52,104.15,103.15,1843199.0,30896268.0,6.21005385996
2017-08-16,000576,104.39,104.95,104.15,103.59,1809199.0,30368229.0,6.20999405116
2017-08-15,000576,104.64,105.45,104.39,104.39,585270.0,9882590.0,6.21008902077
2017-08-14,000576,103.77,105.39,104.7,103.09,2072766.0,34970424.0,6.21005385996
2017-08-11,000576,103.71,104.95,104.33,103.09,1075997.0,18018964.0,6.21017964072
2017-08-10,000576,105.2,105.95,104.46,103.83,944326.0,15922412.0,6.21015348288
2017-08-09,000576,106.38,106.75,105.2,105.02,1266872.0,21541913.0,6.21015761821
2017-08-08,000576,106.44,107.25,106.75,104.95,5038840.0,86252711.0,6.21003500583
2017-08-07,000576,106.88,108.93,107.25,106.19,2667883.0,46129600.0,6.21034282394
2017-08-04,000576,105.02,107.62,107.06,104.64,12055580.0,207257404.0,6.21052631579
2017-08-03,000576,103.28,106.19,105.57,102.47,10797374.0,180258310.0,6.21046301864
2017-08-02,000576,103.46,103.46,103.4,102.16,2279790.0,37770286.0,6.21008403361
2017-08-01,000576,104.08,104.83,103.59,102.78,4194692.0,69972737.0,6.21002386635
2017-07-31,000576,102.78,104.21,104.08,101.85,4018534.0,66730849.0,6.21027190332
2017-07-28,000576,102.97,103.15,102.9,102.16,764400.0,12631787.0,6.21049457177
2017-07-27,000576,102.53,103.21,103.09,102.28,455822.0,7539485.0,6.21017565112
2017-07-26,000576,103.34,103.34,103.34,102.34,1751467.0,29046063.0,6.21033653846
2017-07-25,000576,103.65,103.65,103.46,102.53,1029203.0,17043796.0,6.2103055722
2017-07-24,000576,103.4,103.71,103.65,102.16,1584300.0,26290642.0,6.21021021021
2017-07-21,000576,103.15,103.71,103.71,102.34,3364247.0,55923338.0,6.21011438892
2017-07-20,000576,102.97,103.9,103.9,100.3,1417052.0,23399578.0,6.21049457177
2017-07-19,000576,103.77,104.89,103.34,101.91,3174012.0,52754754.0,6.21005385996
2017-07-18,000576,100.3,103.03,102.97,100.23,7564642.0,123989344.0,6.21052631579
2017-07-17,000576,99.98,101.91,101.1,98.81,2284104.0,36680032.0,6.2099378882
2017-07-14,000576,100.3,100.98,100.85,99.05,2176584.0,35075366.0,6.21052631579
2017-07-13,000576,102.03,102.41,101.04,99.86,1756418.0,28463708.0,6.20998174072
2017-07-12,000576,102.41,102.84,102.34,92.22,1713101.0,27783143.0,6.21043056398
2017-07-11,000576,102.34,102.59,102.34,102.22,541993.0,8935509.0,6.20995145631
2017-07-10,000576,102.03,103.21,102.28,102.03,765961.0,12630027.0,6.20998174072
2017-07-07,000576,102.72,103.4,103.03,101.97,986697.0,16312194.0,6.21039903265
2017-07-06,000576,103.52,104.27,103.65,102.59,685599.0,11410122.0,6.2099580084
2017-07-05,000576,102.84,104.02,103.21,102.59,535721.0,8918375.0,6.21014492754
2017-07-04,000576,103.77,104.33,103.15,103.15,384480.0,6424004.0,6.21005385996
2017-07-03,000576,102.78,105.2,104.02,102.78,2592901.0,43502960.0,6.21027190332
2017-06-30,000576,103.59,103.77,103.52,102.28,2049821.0,33948044.0,6.21043165468
2017-06-29,000576,104.14,104.58,103.83,103.52,1353895.0,22658604.0,6.2098986285
2017-06-28,000576,104.83,104.89,104.08,103.52,448500.0,7520345.0,6.21030805687
2017-06-27,000576,104.7,105.08,104.46,103.77,783678.0,13170032.0,6.20996441281
2017-06-26,000576,104.33,106.01,104.7,103.65,1051967.0,17782431.0,6.21011904762
2017-06-23,000576,104.27,104.95,104.7,102.84,1203600.0,20176409.0,6.21024419297
2017-06-22,000576,104.7,104.83,104.27,102.16,4815852.0,79916404.0,6.20996441281
2017-06-21,000576,106.63,107.81,105.76,105.7,5074264.0,87068541.0,6.21025043681
2017-06-20,000576,107.13,107.75,106.69,106.32,10732400.0,185065664.0,6.21043478261
2017-06-19,000576,105.88,108.56,107.19,105.57,5094288.0,88287952.0,6.20997067449
2017-06-16,000576,105.26,107.44,106.57,102.97,8501808.0,145346113.0,6.21002949853
2017-06-15,000576,105.88,106.32,105.57,104.77,2266600.0,38663995.0,6.20997067449
2017-06-14,000576,106.82,107.31,106.26,105.82,1910996.0,32675631.0,6.21046511628
2017-06-13,000576,107.87,108.12,107.38,106.19,4419446.0,76046058.0,6.2101324122
2017-06-12,000576,108.06,108.62,107.93,106.88,2547601.0,44162989.0,6.21034482759
2017-06-09,000576,108.49,109.67,108.56,107.13,2690258.0,46832258.0,6.21007441328
2017-06-08,000576,105.33,110.98,109.05,105.33,6334471.0,110303243.0,6.21049528302
2017-06-07,000576,105.26,106.01,105.57,104.52,3353854.0,56976185.0,6.21002949853
2017-06-06,000576,104.89,105.08,104.95,104.14,3406529.0,57470960.0,6.21018354056
2017-06-05,000576,104.95,105.39,104.95,103.96,3815507.0,64257681.0,6.2100591716
2017-06-02,000576,103.9,106.5,105.08,103.9,4942166.0,83439116.0,6.21040047818
2017-06-01,000576,105.26,105.26,104.83,103.83,6865381.0,115594589.0,6.21002949853
2017-05-31,000576,103.77,105.7,104.83,103.71,6857129.0,115318504.0,6.21005385996
2017-05-26,000576,100.48,105.45,104.83,97.5,11104724.0,179854222.0,6.21013597033
2017-05-25,000576,104.64,105.64,104.83,102.78,3054010.0,51387812.0,6.21008902077
2017-05-24,000576,104.21,104.64,104.64,101.54,1874790.0,31263077.0,6.21036948749
2017-05-23,000576,102.59,104.83,104.58,96.26,5704674.0,92705670.0,6.21004842615
2017-05-22,000576,105.45,105.57,102.84,102.59,1276320.0,21385691.0,6.21024734982
2017-05-19,000576,103.9,105.26,104.64,103.59,1154891.0,19384410.0,6.21040047818
2017-05-18,000576,103.09,104.83,103.96,101.91,2637110.0,43980597.0,6.21024096386
2017-05-17,000576,105.7,105.76,103.71,103.46,2482701.0,41829209.0,6.21034077556
2017-05-16,000576,104.95,106.13,105.57,104.14,3060310.0,51960595.0,6.2100591716
2017-05-15,000576,103.9,105.2,105.02,103.4,3030000.0,51046087.0,6.21040047818
2017-05-12,000576,103.96,104.89,103.83,101.54,1959196.0,32638094.0,6.21027479092
2017-05-11,000576,102.16,105.39,103.9,100.79,4041865.0,67377169.0,6.2103343465
2017-05-10,000576,100.61,102.66,102.47,100.42,2562507.0,41903402.0,6.21049382716
2017-05-09,000576,100.36,101.85,101.47,99.3,2280271.0,37180521.0,6.2103960396
2017-05-08,000576,98.68,102.53,101.17,95.64,3464400.0,54777607.0,6.21019509125
2017-05-05,000576,100.3,100.61,99.67,99.67,2056163.0,33093498.0,6.21052631579
2017-05-04,000576,100.54,101.1,100.36,99.67,1187800.0,19198394.0,6.21000617665
2017-05-03,000576,99.49,101.1,100.61,99.3,1301111.0,21010597.0,6.21036204744
2017-05-02,000576,100.79,101.04,100.17,99.67,1484060.0,23949348.0,6.2101047443
2017-04-28,000576,99.43,101.17,100.61,99.36,1990000.0,32138598.0,6.2104934416
2017-04-27,000576,99.36,101.54,99.98,98.12,2183921.0,35023692.0,6.21
2017-04-26,000576,98.87,100.11,99.36,98.49,1876330.0,29978130.0,6.21042713568
2017-04-25,000576,99.24,100.85,99.36,98.31,1453253.0,23226040.0,6.21026282854
2017-04-24,000576,96.88,99.67,99.36,96.26,2468493.0,38796283.0,6.21025641026
2017-04-21,000576,100.3,101.54,99.05,98.18,2519900.0,40702998.0,6.21052631579
2017-04-20,000576,99.18,101.54,100.17,98.87,2464638.0,39910481.0,6.21039448967
2017-04-19,000576,99.67,100.73,100.61,93.15,4339283.0,68679657.0,6.20996884735
2017-04-18,000576,95.64,102.03,99.92,95.33,4120047.0,66269182.0,6.21038961039
2017-04-17,000576,102.03,102.53,99.11,92.28,7197462.0,114936850.0,6.20998174072
2017-04-14,000576,105.02,105.57,102.53,101.6,4993659.0,83225083.0,6.21052631579
2017-04-13,000576,108.49,108.62,106.26,105.7,5118394.0,88056204.0,6.21007441328
2017-04-12,000576,104.27,113.4,109.24,104.27,12760589.0,225869009.0,6.21024419297
2017-04-11,000576,107.13,107.87,104.83,101.54,6057328.0,102305391.0,6.21043478261
2017-04-10,000576,106.19,110.11,107.06,105.64,8046432.0,140287255.0,6.20994152047
2017-04-07,000576,104.95,108.86,107.13,104.21,16358915.0,279997596.0,6.2100591716
2017-04-06,000576,107.75,108.56,106.44,105.2,18420922.0,316389975.0,6.21037463977
2017-04-05,000576,108.31,111.66,107.31,106.19,5885897.0,102239543.0,6.21043577982
2017-03-31,000576,104.21,106.01,104.83,102.47,4920696.0,83411675.0,6.21036948749
2017-03-30,000576,104.08,107.62,104.14,103.09,15738835.0,267427682.0,6.21002386635
2017-03-29,000576,111.16,111.16,105.57,101.47,14989526.0,258913676.0,6.21005586592
2017-03-28,000576,110.92,111.6,110.36,109.18,10523722.0,187941087.0,6.21052631579
2017-03-27,000576,109.98,111.6,110.92,108.12,6682899.0,118678726.0,6.21005081875
2017-03-24,000576,106.75,108.99,108.86,105.57,9292760.0,161583331.0,6.21000581734
2017-03-23,000576,107.69,109.11,106.13,103.71,10565656.0,180239180.0,6.21049596309
2017-03-22,000576,104.39,108.12,106.69,104.33,13520964.0,232297648.0,6.20999405116
2017-03-21,000576,99.98,104.83,104.58,99.98,14361799.0,237358243.0,6.2099378882
2017-03-20,000576,97.69,100.92,99.98,97.62,7994754.0,128328004.0,6.2104259377
2017-03-17,000576,99.05,99.98,97.69,97.19,4677096.0,74277276.0,6.21003134796
2017-03-16,000576,95.51,99.36,98.12,95.51,4280097.0,67602530.0,6.2100130039
2017-03-15,000576,94.89,97.44,96.01,94.89,2881488.0,44645044.0,6.21007853403
2017-03-14,000576,98.12,98.25,95.95,95.89,5575535.0,86951112.0,6.21012658228
2017-03-13,000576,97.19,98.43,97.75,96.26,4019748.0,63196485.0,6.21022364217
2017-03-10,000576,98.25,99.36,97.87,97.69,3849604.0,60968708.0,6.21049304678
2017-03-09,000576,97.56,98.62,97.81,96.75,4745928.0,74768284.0,6.21005728835
2017-03-08,000576,99.05,100.54,97.56,97.0,8377525.0,133307496.0,6.21003134796
2017-03-07,000576,97.81,98.74,98.43,96.32,6011328.0,94646377.0,6.21015873016
2017-03-06,000576,95.02,98.0,96.01,94.08,7773878.0,120297560.0,6.21045751634
2017-03-03,000576,95.89,98.0,95.08,94.27,10552696.0,162031515.0,6.21049222798
2017-03-02,000576,97.81,99.3,95.89,94.71,7745901.0,121542762.0,6.21015873016
2017-03-01,000576,99.8,99.98,98.49,97.25,7804224.0,123546655.0,6.21032980709
2017-02-28,000576,96.26,99.8,99.74,96.26,13038504.0,206645292.0,6.21032258065
2017-02-27,000576,94.83,97.19,96.69,93.34,10422583.0,161568892.0,6.21021611002
2017-02-24,000576,95.33,95.45,94.77,93.22,15626178.0,236670069.0,6.21042345277
2017-02-23,000576,91.91,95.51,93.4,91.29,10450385.0,157318992.0,6.21013513514
2017-02-22,000576,91.48,92.84,92.16,89.43,7422486.0,109417666.0,6.21045485404
2017-02-21,000576,91.41,95.08,90.98,90.61,16494024.0,244724316.0,6.20991847826
2017-02-20,000576,90.11,92.41,92.03,88.68,9445053.0,138439012.0,6.21019986216
2017-02-17,000576,90.98,91.6,90.05,83.84,10787006.0,156567878.0,6.21023890785
2017-02-16,000576,87.25,95.51,91.23,86.88,12329824.0,179743181.0,6.20996441281
2017-02-15,000576,85.89,87.94,87.19,85.89,7885018.0,110861951.0,6.21041214751
2017-02-14,000576,84.52,87.25,86.51,83.96,8847881.0,122600502.0,6.21013960323
2017-02-13,000576,83.28,85.39,84.77,82.97,11728074.0,159513629.0,6.21029082774
2017-02-10,000576,83.84,86.94,83.71,83.59,8850700.0,120377553.0,6.21037037037
2017-02-09,000576,82.97,84.96,84.27,82.1,13271343.0,178548232.0,6.21032934132
2017-02-08,000576,82.28,84.21,83.47,81.11,8860136.0,118823948.0,6.20981132075
2017-02-07,000576,80.73,83.03,82.91,78.99,8660504.0,112904930.0,6.21
2017-02-06,000576,81.73,83.16,81.66,81.23,7250924.0,95745698.0,6.21048632219
2017-02-03,000576,82.1,83.4,81.91,81.48,4641862.0,61350757.0,6.21028744327
2017-01-26,000576,80.48,82.6,81.97,80.48,5027796.0,66104184.0,6.20987654321
2017-01-25,000576,80.55,80.86,80.36,79.3,4938997.0,63633532.0,6.21048573631
2017-01-24,000576,79.37,81.23,80.42,78.5,6926740.0,89480755.0,6.21048513302
2017-01-23,000576,78.81,81.66,79.37,78.31,7005309.0,90084453.0,6.21040189125
2017-01-20,000576,77.13,78.75,78.0,76.57,5056270.0,63667088.0,6.21014492754
2017-01-19,000576,76.94,78.68,77.25,76.76,5581833.0,69694021.0,6.20984665052
2017-01-18,000576,77.13,79.18,78.06,76.57,8550882.0,107629625.0,6.21014492754
2017-01-17,000576,74.8305,78.0597,77.3766,74.2095,9560427.0,117109502.0,6.21
2017-01-16,000576,83.4624,83.5245,75.8241,75.2031,14037748.0,178311809.0,6.21
2017-01-13,000576,83.4624,84.5802,83.5245,82.2204,10199639.0,136784254.0,6.21
2017-01-12,000576,87.4989,87.8094,83.7108,81.972,14895868.0,204155410.0,6.21
2017-01-11,000576,87.9336,89.7345,87.0642,86.4432,16619072.0,234320851.0,6.21
2017-01-10,000576,92.2185,92.2806,88.803,88.3062,19898515.0,288312954.0,6.21
2017-01-09,000576,95.013,95.8203,92.6532,92.1564,19145610.0,287899845.0,6.21
2017-01-06,000576,100.5399,100.7883,96.3171,95.9445,18765367.0,296765686.0,6.21
2017-01-05,000576,98.739,102.1545,101.7819,97.497,23862113.0,386525563.0,6.21
2017-01-04,000576,98.3664,99.8568,98.739,97.6833,12859070.0,204265012.0,6.21
2017-01-03,000576,95.634,99.2358,99.0495,94.0815,14062959.0,220411763.0,6.21
2016-12-30,000576,97.3728,100.9125,96.876,96.4413,16267915.0,259052504.0,6.21
2016-12-29,000576,95.634,100.4778,98.739,94.6404,16126719.0,253851821.0,6.21
2016-12-28,000576,98.4285,100.602,96.876,96.4413,14079519.0,223231490.0,6.21
2016-12-27,000576,96.0687,101.0988,99.2979,95.3856,21611840.0,343378805.0,6.21
2016-12-26,000576,94.6404,96.6897,96.5034,93.2742,11437709.0,175737227.0,6.21
2016-12-23,000576,97.9938,98.4906,94.7646,94.4541,17278582.0,266594140.0,6.21
2016-12-22,000576,98.8632,101.0988,99.8568,97.6212,18554054.0,296890688.0,6.21
2016-12-21,000576,97.8075,100.4778,99.6705,96.3171,21438165.0,341359586.0,6.21
2016-12-20,000576,104.328,104.328,98.1801,97.9317,28656187.0,467509917.0,6.21
2016-12-19,000576,115.506,115.506,108.6129,104.2659,56984373.0,974213909.0,6.21
2016-12-16,000576,111.7179,115.8165,115.8165,109.1097,58398181.0,1079268348.0,6.21
2016-12-15,000576,105.2595,105.2595,105.2595,86.1327,36279128.0,596707273.0,6.21
2016-08-17,000576,87.561,95.6961,95.6961,87.3747,32428619.0,495179780.0,6.21
2016-08-16,000576,87.2505,87.7473,87.0021,86.5674,2417603.0,33866884.0,6.21
2016-08-15,000576,86.94,87.6231,86.94,85.4496,3358424.0,46960713.0,6.21
2016-08-12,000576,86.2569,87.2505,86.3811,85.9464,2010853.0,27963767.0,6.21
2016-08-11,000576,85.4496,87.561,86.7537,84.5181,3532739.0,49052449.0,6.21
2016-08-10,000576,85.077,86.5053,86.0085,85.077,1798400.0,24937223.0,6.21
2016-08-09,000576,84.5181,86.1948,85.8222,84.2076,2227614.0,30518367.0,6.21
2016-08-08,000576,83.9592,85.077,84.7044,82.4688,1308490.0,17661707.0,6.21
2016-08-05,000576,85.698,85.698,84.7044,83.8971,1065361.0,14502928.0,6.21
2016-08-04,000576,84.9528,86.2569,85.2633,84.456,1834064.0,25093893.0,6.21
2016-08-03,000576,84.3318,86.1327,85.077,83.6487,2111990.0,28959729.0,6.21
2016-08-02,000576,83.1519,85.4496,84.8907,82.7172,3286610.0,44524895.0,6.21
2016-08-01,000576,83.214,85.3875,83.835,81.2268,3692530.0,49330491.0,6.21
2016-07-29,000576,84.2076,84.7044,83.7108,82.593,1628396.0,21918134.0,6.21
2016-07-28,000576,85.3875,85.4496,84.2697,82.9656,2913304.0,39530943.0,6.21
2016-07-27,000576,89.3619,89.8587,85.3875,82.2204,4975596.0,68943340.0,6.21
2016-07-26,000576,88.0578,89.6724,89.2998,87.8094,2058724.0,29513186.0,6.21
2016-07-25,000576,88.0578,88.182,88.182,87.0642,2135996.0,30155100.0,6.21
2016-07-22,000576,89.3619,89.3619,87.3747,87.0021,2735146.0,38746440.0,6.21
2016-07-21,000576,87.8715,90.4797,89.7345,87.4989,3689131.0,52956693.0,6.21
2016-07-20,000576,87.8715,88.4925,88.1199,87.2505,2691802.0,38094156.0,6.21
2016-07-19,000576,87.6231,88.1199,88.1199,87.0021,3011450.0,42425297.0,6.21
2016-07-18,000576,88.4925,88.4925,87.6852,87.0021,3122046.0,44023755.0,6.21
2016-07-15,000576,89.6103,89.9829,88.803,87.6231,3265400.0,46653017.0,6.21
2016-07-14,000576,90.4176,90.9765,90.4797,88.8651,3108134.0,45076269.0,6.21
2016-07-13,000576,89.4861,91.4112,90.5418,87.561,4509743.0,65286701.0,6.21
2016-07-12,000576,90.3555,90.666,89.7966,87.0642,5212175.0,74591040.0,6.21
2016-07-11,000576,91.1007,92.0322,90.666,90.1071,3492861.0,51258106.0,6.21
2016-07-08,000576,91.4733,93.15,91.4733,90.666,4648135.0,68666991.0,6.21
2016-07-07,000576,90.1692,92.7774,92.0943,89.5482,7184461.0,105815471.0,6.21
2016-07-06,000576,89.9829,90.5418,90.1692,88.803,3456697.0,49927961.0,6.21
2016-07-05,000576,90.9144,91.1628,90.5418,89.424,3925482.0,57057867.0,6.21
2016-07-04,000576,88.7409,91.1628,90.7281,87.6231,4860404.0,70709595.0,6.21
2016-07-01,000576,90.045,91.1628,89.6103,89.1135,4054770.0,58759636.0,6.21
2016-06-30,000576,91.908,93.15,90.666,89.1756,5045537.0,74096994.0,6.21
2016-06-29,000576,92.4048,92.4048,90.666,90.1071,5523794.0,80954663.0,6.21
2016-06-28,000576,88.6167,94.8267,92.8395,87.0642,7483805.0,108325735.0,6.21
2016-06-27,000576,86.319,89.0514,88.6167,85.7601,4495779.0,63774563.0,6.21
2016-06-24,000576,89.1756,89.9208,86.94,83.835,4844428.0,67841217.0,6.21
2016-06-23,000576,92.0943,92.0943,88.9272,88.2441,4388458.0,63324476.0,6.21
2016-06-22,000576,90.045,92.0322,91.5354,89.4861,3804328.0,55583448.0,6.21
2016-06-21,000576,91.908,93.0258,89.9829,89.424,4490893.0,65995522.0,6.21
2016-06-20,000576,92.7153,93.771,91.3491,89.2998,5494878.0,80597272.0,6.21
2016-06-17,000576,95.8203,98.0559,93.5226,92.6532,8478061.0,129454897.0,6.21
2016-06-16,000576,96.255,98.739,95.3856,94.7646,10132993.0,157186663.0,6.21
2016-06-15,000576,92.7774,100.1052,97.6833,90.2934,17454623.0,264282381.0,6.21
2016-06-14,000576,83.7108,92.1564,92.1564,82.6551,9654496.0,136005981.0,6.21
2016-06-13,000576,83.214,85.0149,83.7729,82.6551,5426802.0,73099494.0,6.21
2016-06-08,000576,85.0149,85.2633,84.2697,82.8414,4083345.0,55079152.0,6.21
