date,instrument,open,high,close,low,volume,amount,factor
2017-07-12,600191,27.8,28.94,28.91,26.49,35462267.0,396235949.0,2.52727272727
2017-07-11,600191,27.75,30.15,27.55,27.47,47133166.0,534605255.0,2.52732240437
2017-07-10,600191,26.16,28.41,28.08,25.7,33670123.0,360829112.0,2.52753623188
2017-07-07,600191,26.31,26.84,26.11,25.95,22303188.0,232470279.0,2.52737752161
2017-07-06,600191,26.03,27.42,26.74,25.85,36926443.0,387291481.0,2.52718446602
2017-07-05,600191,24.54,26.51,26.28,24.41,30459732.0,308066975.0,2.52729145211
2017-07-04,600191,25.0,25.0,24.52,24.39,9646173.0,94395128.0,2.52780586451
2017-07-03,600191,24.21,25.1,25.07,24.04,12190125.0,118678020.0,2.52713987474
2017-06-30,600191,24.59,24.69,24.21,23.78,15006794.0,143378016.0,2.52723535457
2017-06-29,600191,24.82,24.92,24.69,24.44,9507827.0,92844149.0,2.52492370295
2017-06-28,600191,24.99,24.99,24.61,24.41,11717041.0,114511127.0,2.52424242424
2017-06-27,600191,25.25,25.47,25.12,24.94,13676134.0,136266264.0,2.525
2017-06-26,600191,25.22,25.68,25.62,24.84,23252383.0,232162625.0,2.52452452452
2017-06-23,600191,23.98,25.6,25.47,23.61,31612820.0,309300114.0,2.52421052632
2017-06-22,600191,23.2,25.2,24.04,23.15,29929042.0,288322417.0,2.52448313384
2017-06-21,600191,23.0,23.28,23.25,22.82,8666337.0,79140998.0,2.52469813392
2017-06-20,600191,23.4,23.4,22.95,22.85,6989200.0,63956904.0,2.52427184466
2017-06-19,600191,23.0,23.4,23.25,23.0,6460413.0,59451214.0,2.52469813392
2017-06-16,600191,23.05,23.3,23.07,22.92,5930520.0,54232026.0,2.52464403067
2017-06-15,600191,22.37,23.2,23.05,22.37,7484637.0,67960202.0,2.52483069977
2017-06-14,600191,22.47,22.7,22.44,22.27,5734401.0,51060499.0,2.52471910112
2017-06-13,600191,22.02,22.67,22.57,22.02,6778861.0,60241228.0,2.5252293578
2017-06-12,600191,23.02,23.33,22.22,22.17,8992391.0,81205953.0,2.52412280702
2017-06-09,600191,23.05,23.93,23.33,22.62,11725535.0,107896797.0,2.52464403067
2017-06-08,600191,22.92,23.43,23.0,22.8,9471416.0,86592312.0,2.52422907489
2017-06-07,600191,22.29,23.1,22.92,22.17,10635169.0,95261687.0,2.52434881087
2017-06-06,600191,22.24,22.42,22.29,21.99,5276500.0,46411992.0,2.52440408627
2017-06-05,600191,21.91,22.65,22.24,21.71,7452876.0,65729928.0,2.52419354839
2017-06-02,600191,21.99,22.19,21.94,20.95,12815702.0,109723988.0,2.52468427095
2017-06-01,600191,23.73,23.91,22.12,21.94,11297514.0,103176928.0,2.52446808511
2017-05-31,600191,24.59,24.92,23.83,23.66,17828214.0,171343950.0,2.52464065708
2017-05-26,600191,22.95,24.57,24.36,22.87,16001397.0,150028278.0,2.52475247525
2017-05-25,600191,22.75,23.18,22.95,22.37,13263956.0,120064013.0,2.52497225305
2017-05-24,600191,23.48,23.63,22.9,21.74,14473110.0,129920759.0,2.5247311828
2017-05-23,600191,23.81,24.69,24.01,23.48,16009652.0,153366425.0,2.5249204666
2017-05-22,600191,24.14,24.54,23.88,23.66,9565966.0,91509730.0,2.52510460251
2017-05-19,600191,24.36,24.74,24.24,24.04,9621540.0,92783859.0,2.52435233161
2017-05-18,600191,24.49,25.2,24.51,24.29,12507857.0,122415135.0,2.52474226804
2017-05-17,600191,25.32,25.42,24.72,24.64,21384947.0,211453148.0,2.52442671984
2017-05-16,600191,25.12,25.93,25.68,24.61,22177921.0,224038843.0,2.52462311558
2017-05-15,600191,24.41,25.83,25.45,24.24,24860334.0,244310446.0,2.52430196484
2017-05-12,600191,22.6,25.2,24.64,22.42,25999172.0,249048459.0,2.5251396648
2017-05-11,600191,23.3,23.83,22.9,21.76,24612501.0,222501415.0,2.52437703142
2017-05-10,600191,22.32,24.54,23.83,22.22,25593641.0,243196188.0,2.52488687783
2017-05-09,600191,21.84,22.34,22.32,21.61,4820634.0,42038358.0,2.52485549133
2017-05-08,600191,21.76,22.37,21.96,21.66,6351266.0,55636149.0,2.52436194896
2017-05-05,600191,22.17,22.32,21.81,21.79,3759500.0,32791761.0,2.52505694761
2017-05-04,600191,22.82,22.82,22.34,22.32,5864418.0,52266240.0,2.52433628319
2017-05-03,600191,22.77,23.13,22.87,22.62,5795971.0,52576902.0,2.5243902439
2017-05-02,600191,22.52,23.13,22.95,22.37,10754661.0,97053668.0,2.52466367713
2017-04-28,600191,22.34,22.55,22.42,22.24,3592044.0,31907816.0,2.52429378531
2017-04-27,600191,21.69,22.52,22.44,21.61,7765379.0,67722956.0,2.52502910361
2017-04-26,600191,21.71,22.12,21.91,21.66,3625920.0,31417110.0,2.52441860465
2017-04-25,600191,21.86,22.07,21.76,21.69,3477179.0,30145275.0,2.52424942263
2017-04-24,600191,22.32,22.37,21.94,21.46,5993768.0,51818870.0,2.52488687783
2017-04-21,600191,22.65,23.1,22.5,22.44,5029033.0,45223934.0,2.52508361204
2017-04-20,600191,22.52,22.9,22.72,22.02,6429421.0,57330101.0,2.52466367713
2017-04-19,600191,23.13,23.15,22.6,21.96,7957839.0,70778223.0,2.52510917031
2017-04-18,600191,23.71,23.93,23.13,23.1,8193597.0,76171534.0,2.52502662407
2017-04-17,600191,25.32,25.57,23.78,23.43,15169294.0,145780635.0,2.52442671984
2017-04-14,600191,25.17,26.13,25.65,25.07,14333949.0,145841798.0,2.52457372116
2017-04-13,600191,24.92,25.37,25.25,24.87,5942654.0,59213792.0,2.52482269504
2017-04-12,600191,24.57,25.7,24.99,24.44,10160030.0,101195379.0,2.52517985612
2017-04-11,600191,24.19,24.79,24.72,23.96,7837842.0,75613394.0,2.52505219207
2017-04-10,600191,25.25,25.4,24.39,24.36,9758604.0,95799530.0,2.525
2017-04-07,600191,25.65,25.73,25.57,25.5,4510165.0,45705970.0,2.52460629921
2017-04-06,600191,25.57,25.78,25.65,25.47,7166782.0,72796110.0,2.52418558736
2017-04-05,600191,25.02,25.65,25.6,24.92,7380618.0,74083517.0,2.52472250252
2017-03-31,600191,25.25,25.4,24.92,24.74,7069944.0,70136009.0,2.525
2017-03-30,600191,26.26,26.26,25.3,24.94,9860044.0,100007578.0,2.525
2017-03-29,600191,26.71,26.81,26.33,26.23,8415950.0,88186786.0,2.52457466919
2017-03-28,600191,26.33,27.32,27.04,26.18,12617987.0,134622949.0,2.52444870566
2017-03-27,600191,26.51,26.56,26.31,26.23,6161519.0,64296072.0,2.52476190476
2017-03-24,600191,26.64,26.64,26.61,26.08,8395348.0,87774091.0,2.52511848341
2017-03-23,600191,27.27,27.34,26.64,26.46,9366023.0,99792840.0,2.525
2017-03-22,600191,27.77,27.77,27.24,27.19,6579414.0,71449094.0,2.52454545455
2017-03-21,600191,27.8,27.92,27.9,27.67,4662630.0,51372410.0,2.52497729337
2017-03-20,600191,27.9,27.97,27.9,27.59,5954181.0,65516966.0,2.52488687783
2017-03-17,600191,28.28,28.3,28.0,27.92,5905399.0,65804264.0,2.525
2017-03-16,600191,28.07,28.38,28.25,28.07,7566104.0,84466121.0,2.52428057554
2017-03-15,600191,28.18,28.18,28.02,27.92,4656672.0,51661909.0,2.52508960573
2017-03-14,600191,28.45,28.45,28.18,28.12,4875858.0,54597884.0,2.52440106477
2017-03-13,600191,28.35,28.5,28.43,28.1,4813196.0,53994719.0,2.52448797863
2017-03-10,600191,28.38,28.63,28.48,28.2,3243538.0,36547583.0,2.52491103203
2017-03-09,600191,28.78,28.78,28.5,28.35,5067357.0,57178709.0,2.52456140351
2017-03-08,600191,29.08,29.08,28.78,28.58,7014421.0,79933173.0,2.52430555556
2017-03-07,600191,28.4,29.23,29.03,28.28,13330474.0,151617631.0,2.52444444444
2017-03-06,600191,28.07,28.4,28.33,28.0,7954646.0,88947033.0,2.52428057554
2017-03-03,600191,28.4,28.4,28.07,27.9,11149716.0,123851087.0,2.52444444444
2017-03-02,600191,29.39,29.44,28.53,28.45,10608050.0,121551264.0,2.52491408935
2017-03-01,600191,29.34,29.51,29.34,29.16,6171911.0,71665264.0,2.52495697074
2017-02-28,600191,29.49,29.66,29.36,29.16,6094516.0,70968346.0,2.52482876712
2017-02-27,600191,29.36,29.59,29.49,29.18,6691090.0,78024407.0,2.52450558899
2017-02-24,600191,29.54,29.56,29.29,29.26,7177942.0,83566635.0,2.52478632479
2017-02-23,600191,29.49,29.61,29.59,29.29,4432218.0,51670168.0,2.52482876712
2017-02-22,600191,29.31,29.54,29.54,29.16,5172236.0,60190304.0,2.52454780362
2017-02-21,600191,29.54,29.84,29.36,29.06,10210815.0,119007962.0,2.52478632479
2017-02-20,600191,30.17,30.17,29.56,29.26,6600023.0,77612699.0,2.52468619247
2017-02-17,600191,29.74,30.62,30.14,29.49,8000011.0,95394151.0,2.5246179966
2017-02-16,600191,29.29,29.94,29.64,29.18,4720125.0,55341893.0,2.525
2017-02-15,600191,29.71,29.82,29.36,29.29,4228329.0,49475110.0,2.52421410365
2017-02-14,600191,30.04,30.17,29.74,29.61,4839620.0,57153129.0,2.5243697479
2017-02-13,600191,30.2,30.32,30.22,29.03,8034554.0,94765308.0,2.52508361204
2017-02-10,600191,30.8,31.03,30.57,30.14,7233987.0,87642339.0,2.52459016393
2017-02-09,600191,30.42,31.33,30.98,30.32,5860168.0,71278296.0,2.5244813278
2017-02-08,600191,30.27,30.6,30.55,30.07,5202467.0,62600269.0,2.52460383653
2017-02-07,600191,29.69,30.5,30.47,29.49,10138269.0,120362909.0,2.52465986395
2017-02-06,600191,28.93,30.37,30.12,28.78,21227854.0,248278735.0,2.52443280977
2017-02-03,600191,31.08,32.8,30.73,30.73,6392034.0,78318722.0,2.52477660439
2017-01-26,600191,34.36,34.46,34.13,34.01,1108125.0,15014164.0,2.52461425422
2017-01-25,600191,34.08,34.54,34.36,33.98,1168711.0,15876698.0,2.52444444444
2017-01-24,600191,34.92,35.04,34.39,34.34,976926.0,13386581.0,2.52494577007
2017-01-23,600191,34.59,34.92,34.79,34.34,1105389.0,15213852.0,2.52481751825
2017-01-20,600191,34.66,34.89,34.64,34.39,1509011.0,20699640.0,2.524399126
2017-01-19,600191,34.49,34.81,34.66,34.28,1491484.0,20419822.0,2.52489019034
2017-01-18,600191,34.49,34.87,34.64,34.28,1122700.0,15430244.0,2.52489019034
2017-01-17,600191,33.96125,34.744,34.542,33.55725,1825339.0,24712772.0,2.525
2017-01-16,600191,35.0975,35.2995,33.96125,32.9765,4506945.0,61288374.0,2.525
2017-01-13,600191,35.754,35.98125,35.4005,35.37525,2594701.0,36641776.0,2.525
2017-01-12,600191,35.8045,36.36,35.7035,35.6025,3434324.0,49059934.0,2.525
2017-01-11,600191,35.62775,36.0065,35.7035,35.62775,2417201.0,34213141.0,2.525
2017-01-10,600191,35.57725,35.98125,35.855,35.42575,2519876.0,35718774.0,2.525
2017-01-09,600191,35.5015,35.7035,35.57725,35.22375,2435901.0,34235793.0,2.525
2017-01-06,600191,35.4005,35.93075,35.62775,35.22375,3013647.0,42376123.0,2.525
2017-01-05,600191,36.0065,36.1075,35.62775,35.52675,2912360.0,41155442.0,2.525
2017-01-04,600191,35.67825,36.057,36.03175,35.35,3029530.0,42892274.0,2.525
2017-01-03,600191,35.02175,35.82975,35.552,35.02175,2803602.0,39422246.0,2.525
2016-12-30,600191,35.22375,35.35,35.148,34.81975,5640637.0,78194309.0,2.525
2016-12-29,600191,34.4915,36.562,35.57725,34.34,9869832.0,139713184.0,2.525
2016-12-28,600191,34.41575,34.946,34.36525,34.2895,3014902.0,41270417.0,2.525
2016-12-27,600191,34.11275,35.148,34.5925,34.01175,3582952.0,48866457.0,2.525
2016-12-26,600191,34.0875,34.2895,34.06225,32.90075,3194469.0,42665009.0,2.525
2016-12-23,600191,34.8955,34.92075,34.1885,33.91075,2929300.0,39861532.0,2.525
2016-12-22,600191,34.97125,35.1985,34.92075,34.56725,2463828.0,33986215.0,2.525
2016-12-21,600191,34.66825,35.249,35.12275,34.61775,3830328.0,52992467.0,2.525
2016-12-20,600191,34.66825,34.71875,34.6935,34.21375,2934153.0,40034166.0,2.525
2016-12-19,600191,34.9965,34.9965,34.6935,34.3905,2976212.0,40773096.0,2.525
2016-12-16,600191,34.0875,35.17325,35.047,33.70875,5420094.0,74096955.0,2.525
2016-12-15,600191,34.34,35.956,34.0875,33.633,9980089.0,136672851.0,2.525
2016-12-14,600191,34.71875,35.02175,34.31475,34.239,4357332.0,59730852.0,2.525
2016-12-13,600191,34.66825,35.5015,35.02175,34.0875,4719629.0,65184548.0,2.525
2016-12-12,600191,37.2185,37.2185,34.81975,34.36525,8783035.0,125876952.0,2.525
2016-12-09,600191,37.168,37.8245,37.44575,36.865,6798011.0,100893367.0,2.525
2016-12-08,600191,37.269,37.269,37.2185,36.764,4634467.0,67977702.0,2.525
2016-12-07,600191,36.68825,37.39525,37.34475,36.3095,5735649.0,83812198.0,2.525
2016-12-06,600191,37.19325,37.471,36.73875,36.53675,5536203.0,80924228.0,2.525
2016-12-05,600191,37.09225,37.976,37.168,36.865,6927441.0,102300538.0,2.525
2016-12-02,600191,40.02125,40.27375,38.5315,38.30425,10806263.0,167316102.0,2.525
2016-12-01,600191,40.804,40.9555,40.501,39.6425,11082852.0,176008657.0,2.525
2016-11-30,600191,40.82925,42.1675,41.006,40.4505,14985973.0,244591449.0,2.525
2016-11-29,600191,42.6725,42.824,40.602,40.4505,20421479.0,337567119.0,2.525
2016-11-28,600191,41.915,44.642,43.20275,41.915,35743002.0,608320109.0,2.525
2016-11-25,600191,38.8345,40.77875,40.77875,38.8345,17940899.0,288698218.0,2.525
2016-11-24,600191,36.461,37.24375,37.067,36.23375,4313168.0,62926068.0,2.525
2016-11-23,600191,37.39525,37.84975,36.562,36.1075,6059863.0,88907302.0,2.525
2016-11-22,600191,37.19325,37.69825,37.471,37.09225,4582984.0,67813589.0,2.525
2016-11-21,600191,36.58725,38.1275,37.5215,36.3095,7269144.0,108221910.0,2.525
2016-11-18,600191,37.2185,37.37,36.6125,36.13275,2294197.0,33407777.0,2.525
2016-11-17,600191,36.99125,37.3195,37.1175,36.663,2851671.0,41889871.0,2.525
2016-11-16,600191,36.562,37.24375,36.99125,36.38525,4561046.0,66895549.0,2.525
2016-11-15,600191,36.663,36.764,36.38525,36.18325,2533258.0,36526801.0,2.525
2016-11-14,600191,37.04175,37.09225,36.663,36.461,3515452.0,51139534.0,2.525
2016-11-11,600191,36.1075,37.84975,37.37,36.0065,5514926.0,80856998.0,2.525
2016-11-10,600191,35.77925,36.23375,36.1075,35.77925,1612387.0,23028626.0,2.525
2016-11-09,600191,36.158,36.38525,35.52675,35.35,2396076.0,34060888.0,2.525
2016-11-08,600191,36.259,36.259,36.158,35.88025,1846803.0,26397886.0,2.525
2016-11-07,600191,35.77925,36.18325,35.9055,35.57725,2023190.0,28769474.0,2.525
2016-11-04,600191,36.28425,36.63775,35.77925,35.72875,2427100.0,34789113.0,2.525
2016-11-03,600191,36.057,36.73875,36.38525,35.88025,2822436.0,40660793.0,2.525
2016-11-02,600191,36.4105,36.5115,36.057,35.88025,3013727.0,43138765.0,2.525
2016-11-01,600191,36.3095,36.63775,36.5115,36.158,2170101.0,31341741.0,2.525
2016-10-31,600191,36.764,36.764,36.28425,36.08225,2997545.0,43128102.0,2.525
2016-10-28,600191,37.29425,37.54675,37.0165,36.89025,2746198.0,40390154.0,2.525
2016-10-27,600191,38.3295,38.3295,37.19325,37.09225,5592348.0,83136702.0,2.525
2016-10-26,600191,37.774,38.481,38.35475,37.64775,5992907.0,90623638.0,2.525
2016-10-25,600191,37.6225,38.1275,37.774,37.49625,3200390.0,47878421.0,2.525
2016-10-24,600191,37.64775,38.279,37.6225,37.44575,4407101.0,66037760.0,2.525
2016-10-21,600191,37.37,38.0265,37.64775,37.269,2723820.0,40610166.0,2.525
2016-10-20,600191,37.5215,37.79925,37.572,37.14275,2700307.0,40158099.0,2.525
2016-10-19,600191,38.15275,38.30425,37.673,37.39525,4078211.0,61089805.0,2.525
2016-10-18,600191,37.471,38.481,38.40525,36.99125,7784438.0,116462377.0,2.525
2016-10-17,600191,36.18325,38.10225,37.7235,36.18325,10540279.0,155896557.0,2.525
2016-10-14,600191,36.1075,36.18325,36.1075,35.57725,2290658.0,32577627.0,2.525
2016-10-13,600191,36.2085,36.38525,36.2085,35.98125,1889112.0,27076610.0,2.525
2016-10-12,600191,36.48625,36.58725,36.057,35.93075,2241783.0,32190623.0,2.525
2016-10-11,600191,36.23375,36.6125,36.562,36.0065,2872882.0,41354059.0,2.525
2016-10-10,600191,35.6025,36.23375,36.23375,35.5015,2676563.0,38083130.0,2.525
2016-09-30,600191,36.2085,36.2085,35.62775,35.42575,2347665.0,33194897.0,2.525
